feature_id,header_mean_activation,you_mean_activation,combined_mean,header_active_prompts,you_active_prompts,claude_desc
86020,0.0095571102574467,0.0189906656742095,0.0142738879658281,2,1,"Descriptions of how humans utilized, processed, or created materials and products, often in historical or practical contexts involving plants, crafts, or technological innovations."
55867,0.0034954531583935,0.0250322446227073,0.0142638488905504,1,4,Code and text snippets with various tokens highlighted without a consistent semantic pattern across examples.
68520,0.004510911181569,0.023995442315936,0.0142531767487525,1,3,"Common nouns or noun phrases that represent specific concepts, measurements, or objects within formal or technical contexts."
70389,0.0105107510462403,0.0179878678172826,0.0142493094317615,2,2,"Technical connecting words, variable names, or key descriptive terms that establish relationships between concepts in code, academic writing, or technical documentation."
64613,0.0039368248544633,0.0245020370930433,0.0142194309737533,1,2,"Occurrences of logging, debugging, and error message statements in programming code, especially within terminal output contexts and log files. These include function calls like ""debug"", ""echo"", error handling code, and console output statements that report system status or errors."
128568,0.004999341443181,0.023412687703967,0.014206014573574,1,2,"References to time-limited projects or programs, often including terms like ""month"", ""week"", ""daily"", ""project"", ""program"" or ""challenge"" in contexts related to participation, completion, or structured activities."
121468,0.0117635009810328,0.0166440829634666,0.0142037919722497,3,2,"Text elements that point to or reference other information, particularly in technical, legal, or academic contexts. These include directional words (""shown"", ""described"", ""indicated""), punctuation that introduces references, and identifiers of places or people."
35716,0.0141539396718144,0.0142422970384359,0.0141981183551251,3,2,"Identifies a relationship where one parameter or value is selected, determined, or configured in a specific way to optimize, adjust, or control a system, often using mathematical expressions, algorithms, or technical procedures."
71656,0.0160378366708755,0.0123562309890985,0.014197033829987,4,2,"Key terms and phrases that complete or qualify the meaning of sentences, including conceptual elements, time periods, capabilities, limitations, and connecting words essential for understanding the document's context."
98188,0.005015286616981,0.0233732834458351,0.014194285031408,1,3,"Connector text that establishes relationships between elements, often in technical contexts."
55192,0.0110304793342947,0.0173433274030685,0.0141869033686816,3,2,"The ""mf"" token appears in TeX/LaTeX directory structure paths, while ""cial"" is part of the scientific term ""fiducial"" used in academic contexts. Other highlighted elements include formatting symbols and code syntax."
53805,0.0124528901651501,0.0159117896109819,0.014182339888066,3,2,"Words that represent measurable properties or attributes of objects, data points, or concepts in technical, scientific, or formal documents (such as sizes, levels, values, rates, populations, standards, etc.)."
59822,0.0216989684849977,0.0066634849645197,0.0141812267247587,5,1,"Special characters or terms that denote referenced identifiers across various technical documents, including single quotation marks preceding names, database identifiers, variable names, and citation references in scientific or legal texts."
75418,0.0056194239296019,0.0227351859211921,0.014177304925397,1,3,"Technical terminology referring to data structures, configuration elements, or computational objects in programming and scientific contexts."
100153,0.0038697547279298,0.024482587352395,0.0141761710401624,1,3,"Organization and location names in formal content, particularly in job postings, healthcare announcements, charity communications, and government/legal documents from the UK. Often includes specific identifiers like company names, NHS references, locations, and dates."
45016,0.007601527031511,0.0207186508923769,0.0141600889619439,2,3,"Programming functions or blocks with ""null"" in the name, often used for placeholders, filter functions, or immediate returns in various programming languages."
14520,0.0106035843491554,0.0177137441933155,0.0141586642712354,3,3,"Tokens appearing at structural transition points in documents, such as section breaks, empty lines between entries, or formatting characters like quotation marks."
75027,0.0141375139355659,0.0141748767346143,0.0141561953350901,1,2,"Technical and scientific terminology appearing in academic or research contexts, particularly related to molecular biology procedures, mathematical notations, and specialized disciplinary vocabulary."
20096,0.0140505973249673,0.014257819391787,0.0141542083583772,4,2,"Special characters, operators, or syntax elements that have specific meaning within technical contexts such as programming, mathematics, or specialized notation."
26065,0.0048523000441491,0.0234473496675491,0.0141498248558491,1,3,"Common programming language syntax elements, variable identifiers, function names, or technical terms appearing in code, documentation, or technical discussions, often immediately preceding or following special characters or symbols in source code."
16501,0.0134787214919924,0.0148201361298561,0.0141494288109242,3,1,"Connecting words or phrases that link ideas, establish relationships, or introduce explanatory content within quoted speech or political/news text."
1106,0.0080093899741768,0.020286425948143,0.0141479079611599,2,3,"Abbreviations and references to international markets, particularly the United Kingdom (U.K.) and European regions, in the context of global business expansion or operations."
80060,0.0142516875639557,0.0140423392876982,0.014147013425827,3,2,"Text related to seasonal holidays, religious ceremonies, and cultural celebrations, including descriptions of traditions, gatherings, and associated locations."
62174,0.0079154074192047,0.0203607529401779,0.0141380801796913,2,3,"Nouns and noun phrases representing specific interface elements in software programs, websites, or digital systems, such as ""menu"", ""store"", ""tray"", ""item"", ""entry"", ""calendar section"", ""poster presentation"", etc."
83732,0.005054538603872,0.0232137329876422,0.0141341357957571,1,3,"Self-referential tokens in programming code, predominantly ""this"" pointing to the current object instance, or object member variables and references that are being accessed or manipulated within methods."
80934,0.0066366689279675,0.0216292105615139,0.0141329397447407,1,3,"Specialized terminology in various domains including geographical place names, medical/chemical terms, container references, and technical vocabulary specific to fields like commerce and safety."
23221,0.0138932820409536,0.0143671976402401,0.0141302398405969,3,2,"Punctuation marks and text at the end of programming/technical questions, often right before an answer section begins in Q&A format."
44034,0.0042535425163805,0.0240058023482561,0.0141296724323183,1,3,"References to collectives or groups of people, often in possessive constructions or when describing teams, families, or organizational members."
42136,0.009304785169661,0.0189467202872037,0.0141257527284324,2,2,"Connector words or symbols within mathematical expressions, equations, or technical quantitative problems, often forming logical implication statements or introducing numerical values."
13460,0.0140859317034482,0.0141619872301816,0.0141239594668149,1,1,"Common function words (""it"", ""a"", ""than"", ""and"", ""by"", ""upon"", ""mere"", ""allegations"", ""denials"", ""general"") that appear in legal, technical, or argumentative discourse often indicating reliance on something insufficient or describing a dependency relationship."
80543,0.005003638099879,0.0232278984040021,0.0141157682519406,1,3,"The highlighted tokens typically represent a specific containing location (cell, host, network, computer, surface, body) or entity (patient, population, analyte, plants, vehicle, men, data) within scientific or technical text, often appearing in the context of explaining effects, relationships, or systems where this location or entity is a key component."
129897,0.0048016500659286,0.0234214328229427,0.0141115414444357,1,3,"Punctuation marks, especially periods, that appear at the end of sentences or mathematical expressions, particularly in academic or technical contexts like mathematical problems, legal documents, and code snippets."
86790,0.0095910551026463,0.0186028815805912,0.0140969683416187,2,3,"Interstate highway designations in the format ""I-"" followed by a number, and occasionally other transportation or technical infrastructure terms."
51953,0.0150113776326179,0.0131483888253569,0.0140798832289874,4,2,"Single nouns or noun phrases that represent key technical, legal, or academic concepts that serve as focal points in formal documents."
55266,0.0037709884345531,0.0243662018328905,0.0140685951337218,1,4,"Common punctuation marks and syntax elements in structured technical text, particularly in programming code, mathematical notation, or formal documentation."
123188,0.0059458301402628,0.0221720766276121,0.0140589533839374,1,3,"The word ""manual"" used to indicate human-performed actions rather than automated processes, often in technical or scientific contexts."
109116,0.0150662390515208,0.0130503857508301,0.0140583124011754,3,1,"Technical tokens that serve as syntax elements, punctuation, or specialized terminology in computing documentation, code, and technical instruction manuals."
41560,0.0055725565180182,0.0225308798253536,0.0140517181716859,1,2,"Tokens and phrases that refer to small physical objects, toys, or figurines, often describing items that represent animals, people or mythical creatures (like teddy bears, dragons, action figures, monkeys). These objects are frequently described with their physical attributes, composition, or state."
117218,0.0044412487186491,0.0236428435891866,0.0140420461539179,1,4,"Technical or scientific terminology from various domains including sports competitions, biological structures, chemical compounds, computing elements, and measurement units."
70872,0.0042566508054733,0.0238111969083547,0.014033923856914,1,1,"Syntax patterns in Objective-C code, particularly method declarations, string formatting operations, variable references, and code block delimiters."
117542,0.0084010437130928,0.0196663793176412,0.014033711515367,2,3,Function words and connecting phrases that link descriptive elements to referents or serve as transitions between parts of a sentence.
128769,0.0092305392026901,0.0188243333250284,0.0140274362638592,2,2,"Verbs describing the creation or preparation of written content, such as documents, reports, manuscripts, or formal text. These verbs (prepared, implemented, drafted, composed, wrote) typically appear in contexts explaining how official materials were produced or formatted."
121457,0.0035670748911798,0.0244851019233465,0.0140260884072631,1,3,"Technical or mathematical identifiers, variables, or specific terms within scientific/programming contexts, often appearing within formulas, code, or specialized notation."
70841,0.0042704567313194,0.023743912577629,0.0140071846544742,1,3,"Text that appears between ""<<"" and "">>"" marks the beginning of a new message or response in online conversation threads, often representing a transition between different speakers or posts."
97786,0.0127890380099415,0.0152227543294429,0.0140058961696922,3,2,"Words describing dwellings (apartment, unit, room, house) and movement between them (placed in, moved, transfer), particularly in formal or legal contexts describing housing situations, accommodations, or changes in living arrangements."
93652,0.015995692461729,0.0119988555088639,0.0139972739852964,4,2,"Words or phrases that carry essential semantic meaning or transitional function within texts, including key nouns, action verbs, contextual indicators, and specialized terminology."
60496,0.0050728265196084,0.0228920206427574,0.0139824235811829,1,3,"Words and phrases that provide functional context in technical or scientific text, including temporal markers, quantifiers, logical connectors, and relationship indicators."
27418,0.0035361037589609,0.0244218464940786,0.0139789751265198,1,2,"Technical terminology or specialized identifiers that appear in scientific, legal, or programming contexts, often representing specific technical concepts, variable names, or reference markers."
73110,0.0061196442693471,0.0218373239040374,0.0139784840866923,1,3,"Punctuation marks (particularly commas) and closing delimiters that terminate or separate elements in structured data, mathematical expressions, or programming syntax."
8435,0.0147753013297915,0.0131704891100525,0.013972895219922,4,2,"Structural or formatting elements in technical documents, often appearing near citations, section headings, or as part of specialized terminology in academic or technical contexts."
129137,0.0042579192668199,0.0236616022884845,0.0139597607776522,1,3,"Code structure patterns marking reply/response data structures in systems programming, typically showing the beginning of a ""reply"" structure definition with its opening brace and header elements."
54613,0.0036212955601513,0.0242973081767559,0.0139593018684536,1,3,"Technical terminology and symbols in structured documents like code, scientific papers, and technical documentation."
103118,0.0037277659866958,0.0241418611258268,0.0139348135562613,1,3,"Verbs used as main actions in sentences, particularly those related to transactions (purchase), assistance (assist), or physical actions."
29389,0.0141380513086915,0.0137305380776524,0.0139342946931719,3,2,"Common prepositions, articles, or connective phrases that link descriptive elements in technical, scientific, or informational text."
121045,0.0035375205334275,0.0243242532014846,0.0139308868674561,1,3,"Technical or specialized terminology that carries domain-specific meaning in contexts like programming, mathematics, cryptography, or legal writing."
115158,0.0034390666987746,0.0243788212537765,0.0139089439762756,1,3,"References to data, files, or message content in technical computing contexts, often appearing in code snippets or technical discussions about data processing, encryption, or transmission."
120358,0.0083586405962705,0.0194506105035543,0.0139046255499124,2,2,"Significant tokens within technical or academic documents that serve as connecting elements, key technical terms, or relational words that link concepts across various specialized fields."
73569,0.0074394620023667,0.0203569922596216,0.0138982271309942,2,3,"Text components that function as technical terminology, reference markers, or specialized identifiers within structured academic, scientific, or technical documents."
42858,0.004244175273925,0.023536754772067,0.013890465022996,1,3,"Structural elements in code, XML, or technical documentation that serve functional purposes like closing brackets, variable names, or technical terms within formal contexts."
78929,0.0039095431566238,0.0238576624542474,0.0138836028054356,1,2,"Method declarations and programming syntax patterns, particularly related to encoding/decoding functions with ""void"" return types and parameter definitions."
6093,0.0043844473548233,0.0233626067638397,0.0138735270593315,1,3,"A beginning of sequence token that marks the start of a new document or content section, often appearing after metadata or at boundaries between different content types."
26115,0.0157161261886358,0.0120256403461098,0.0138708832673728,2,1,"Code snippets containing extraction operations via regex capturing groups, often using parentheses to capture portions of text and functions/macros that extract, split, match or manipulate text with delimiters."
26206,0.0166065227240324,0.0111192977055907,0.0138629102148115,4,1,"Punctuation marks that conclude sentences or clauses, particularly periods, but also semicolons and question marks."
75724,0.0045898053795099,0.023134808987379,0.0138623071834445,1,3,"Function words, punctuation, and relational terms that create logical connections between concepts in academic or technical writing."
92235,0.008089835755527,0.0196166317909955,0.0138532337732613,2,3,"Mathematical and technical terminology appearing in academic or computational contexts, particularly related to statistical modeling, machine learning, and programming."
100355,0.0136523758992552,0.0140460338443517,0.0138492048718035,3,2,"Technical terms, code elements, or specific character sequences that appear in specialized contexts such as scientific literature, programming snippets, or technical documentation."
118137,0.0036386935971677,0.0240498725324869,0.0138442830648273,1,2,"Special tokens that mark the beginning of documents (""<bos>"") or terminal punctuation that close sentences or code segments in technical, mathematical, or scientific text."
22753,0.004684526938945,0.0229800175875425,0.0138322722632437,1,3,"Character names and speech attribution markers in narrative text, often appearing just before or after dialogue."
22597,0.0079451175406575,0.0197051707655191,0.0138251441530883,1,2,"Academic terminology designating relationships between measurements, variables, or components in scientific and statistical text, often serving as connectors or qualifiers in technical descriptions."
57664,0.0126911466941237,0.0149162467569112,0.0138036967255175,3,2,"Tokens that provide factual clarification, confirmation, or emphasis within a statement, often used to correct misunderstandings or establish facts in discussions."
4224,0.0074902726337313,0.0201155953109264,0.0138029339723289,2,2,"Text markers indicating editorial notes, publication status, corrections, or special annotations in formal documents, often occurring at document transitions or as parenthetical information."
76043,0.0155801186338067,0.012006870470941,0.0137934945523738,4,2,"Punctuation marks that end sentences or clauses, particularly periods and commas, often appearing in various document formats including code, academic papers, and digital content."
54812,0.0199200920760631,0.007664508651942,0.0137923003640025,5,1,"Web development code fragments for social media integration and interactive elements, particularly Twitter widgets, embedded media players, and user interface components."
7057,0.009545799344778,0.0180326178669929,0.0137892086058855,2,2,"Technical terms, programming identifiers, and specialized notation appearing in structured content like code, academic papers, or documentation."
11167,0.004032873082906,0.0235390365123748,0.0137859547976404,1,3,"Ironic situations or contradictions in text, particularly discussions of historical paradoxes like black slave ownership or political/ideological contradictions."
4090,0.0120846219360828,0.0154739171266555,0.0137792695313692,3,2,"Contextually important words or punctuation marks that connect phrases or sections within documents, often appearing before line breaks or at transition points in text."
60781,0.0127662289887666,0.0147839998826384,0.0137751144357025,3,2,"Tokens that indicate problems, requirements, difficulties, errors, or negative values in technical and academic contexts."
49079,0.0146313486620783,0.012916057370603,0.0137737030163407,4,2,"Small but significant tokens within technical contexts such as programming code, file extensions, mathematical expressions, or document syntax."
101873,0.0052336151711642,0.0223071165382862,0.0137703658547252,1,3,"Variable names, data types, and syntax elements in programming code across different languages, particularly focusing on function parameters, class members, and programming language constructs."
49072,0.0198213532567024,0.0077193272300064,0.0137703402433544,4,1,"Words and phrases that indicate current status, position, or stage in a process, often followed by punctuation. These include phrases like ""currently in the"", ""currently"", ""pace"", ""stage"", ""on pace"", ""lead"", etc. that describe temporal position or progress within a sequence, ranking, or measurement."
33557,0.0053395903669297,0.0222008489072322,0.013770219637081,1,3,"The token ""bos"" is a special marker indicating the beginning of a text sequence, often appearing with additional formatting characters like angle brackets."
10362,0.0129155023023486,0.0146193448454141,0.0137674235738813,3,1,"Punctuation marks positioned at logical breaks in dialogue or narrative, typically followed by closing quotation marks or indicating a pause/transition in text. These marks often serve as sentence boundaries or conversational breaks."
7938,0.0047203036956489,0.0228022430092096,0.0137612733524292,1,4,Function words and grammatical elements that connect parts of sentences or complete key technical concepts across different domains of text.
99552,0.0062141828238964,0.0212965253740549,0.0137553540989756,1,3,"Beginning of sequence marker (bos) token indicating the start of a new document, article, or section of text."
118438,0.0204282067716121,0.0070626605302095,0.0137454336509108,5,1,"Code-related elements that handle user interactions or UI positioning, including event handling (click, touchesBegan), coordinate determination (location, coordinates of), and UI components that respond to user input."
2302,0.0097097503021359,0.0177699532359838,0.0137398517690598,2,2,"Phrases related to adding or updating content to websites, online shops, or repositories, often describing the process of keeping inventory or content refreshed or maintained."
113828,0.0077912854030728,0.0196874998509883,0.0137393926270306,2,3,"Programming code elements and configuration parameters, especially in installation scripts, XML definitions, and source code files."
31269,0.0053175678476691,0.0221589729189872,0.0137382703833282,1,3,"The phrase ""transform into"" or related terms like ""becomes"" in the context of character transformation, particularly in descriptions of superhero/action series where characters change forms or combine with others."
104260,0.0054301228374242,0.0220365412533283,0.0137333320453763,1,3,"The word ""nightlife"" appears as a section heading or topic in travel and city guides, often introducing information about evening entertainment options like bars, clubs, and dancing."
119186,0.0148294027894735,0.0126110007986426,0.013720201794058,3,2,Named entities (particularly people) and bibliographic citation numbers that serve as key referents in the surrounding text.
8763,0.0130696827545762,0.0143362302333116,0.0137029564939439,3,2,Closing punctuation or connecting words that mark the end of parenthetical expressions or explanatory asides in text.
95304,0.0217597018927335,0.0056423698551952,0.0137010358739644,4,1,"Second-person pronouns and question-related tokens in text expressing user inquiries, requests for advice, or statements of preference about technology and product choices."
113288,0.0046967254020273,0.0227028187364339,0.0136997720692306,1,3,"Indentation whitespace at the beginning of code lines, often following opening braces, conditionals (like ""if"" statements), or at the beginning of code blocks. These appear in various programming languages including shell scripts, C/C++, and markup languages."
81688,0.0044699157588183,0.0229272302240133,0.0136985729914158,1,3,"Mathematical and scientific notation in academic texts, often involving specialized symbols, equations, numerical parameters, or technical terminology in fields like physics, biology, or computer science."
4189,0.0079449117183685,0.019442081451416,0.0136934965848922,2,3,"Symbols, special characters, variable names, and numerical values in technical programming code and scientific notation, particularly in parameter definitions and method signatures."
53982,0.0048792981542646,0.0225066058337688,0.0136929519940167,1,1,"Punctuation marks, especially periods, that conclude sentences describing dramatic incidents, accidents, deaths, or significant narrative events in historical or fictional accounts."
63606,0.0201381966471672,0.0072451955638825,0.0136916961055248,2,1,"Specialized notation in technical or scientific documents, including mathematical operators, code syntax elements, citation formatting, and typographic marks for emphasis or structure."
52111,0.0076866233721375,0.0196964964270591,0.0136915598995983,1,3,"File paths, variable names, and container objects in technical contexts, particularly Linux paths containing ""/root/"" in SSH logs."
126359,0.0046266540884971,0.0227526929229497,0.0136896735057234,1,3,"The ""<bos>"" token indicates the beginning of a document or text section, often appearing after punctuation or at the start of content. It frequently precedes new questions, code blocks, or document headers."
126559,0.00737324077636,0.0199986770749092,0.0136859589256346,2,3,"Technical or scientific terminology appearing in academic or specialized writing, often indicating important concepts, methods, or measurements within specific fields."
93578,0.013017407618463,0.0143507486209273,0.0136840781196951,3,2,"Technical terms or procedural language in specialized texts, particularly in medical procedures, technical implementations, or scientific contexts."
60503,0.00568045116961,0.0216863192617893,0.0136833852156996,1,3,"Technical and programming terminology appearing in code, technical documentation, or scientific papers, often representing specific functions, protocols, tags, or statistical methods (like ""css"", ""proportional"" in Cox proportional hazards, ""P"" in RTP/AVP protocols, ""nuclear"" in physics contexts, ""MATIC"" in vehicle specifications, or HTML attributes like ""value"")."
23905,0.008766908198595,0.0185911189764738,0.0136790135875344,2,3,"Empty line breaks or code block terminators in various programming languages, often found at the end of function definitions, conditional statements, or method implementations."
68134,0.0042234333232045,0.0231324639171361,0.0136779486201703,1,3,"Special syntax elements in programming or data formats, particularly delimiters like equals signs, semicolons, commas, and parentheses that terminate expressions or separate elements in structured data like enumerations, constant definitions, or tabular representations."
110961,0.0035341239999979,0.0238197445869445,0.0136769342934712,1,3,"A beginning-of-sequence token (""<bos>"" or ""<<<bos>>>"") that marks the start of a new document or content section in a dataset."
126956,0.0087796589359641,0.0185395870357751,0.0136596229858696,2,2,"Phrases that serve instructional or guidance purposes, often indicating examples, tips, warnings, or explanations of how something works or should be implemented."
62821,0.0082350512966513,0.0190821774303913,0.0136586143635213,2,2,"Punctuation marks or syntactic boundary positions where sentences, clauses, or phrases naturally connect or transition."
67605,0.0035453694872558,0.0237699393182992,0.0136576544027775,1,2,"Common nouns or short phrases related to economic, political, or social concepts that function as key terms within more complex formal discourse about systems, relationships, or processes."
947,0.0076885493472218,0.0196081958711147,0.0136483726091682,2,3,"Code-related elements, particularly file extensions (.php, .swf), function names, and syntax components, that are essential to the functioning of programs in technical contexts like web development, system programming, and configuration files."
69292,0.021301170811057,0.0059875287115573,0.0136443497613072,3,1,"Punctuation and transitional phrases in academic and legal citations, particularly periods, commas, and connecting phrases that structure bibliographic references."
79297,0.0082898996770381,0.0189961828291416,0.0136430412530899,2,2,"Function words and grammatical connectors that serve structural purposes in sentences, including auxiliary verbs, articles, punctuation, conjunctions, and transitional phrases that link ideas together."
57410,0.0187515411525964,0.0085288444533944,0.0136401928029954,4,1,"A special beginning-of-sequence token that marks the start of a new document or content section, typically appearing before the title or introduction."
57822,0.0076989759691059,0.0195799563080072,0.0136394661385566,2,3,"Terminology describing paired or matched relationships between elements, typically in scientific research contexts where items are deliberately matched for comparison or analysis."
20139,0.0048317038454115,0.0224417429417371,0.0136367233935743,1,3,"Special syntactic elements that define boundaries or relationships between parts of text, including punctuation marks, technical abbreviations, grammatical terms, and formatting-related tokens."
41733,0.0173321589827537,0.0099321249872446,0.0136321419849991,2,1,"Text related to medications, pharmaceuticals, and drug treatment information, including drug interactions, warnings, proper usage, and research terminology."
12834,0.0073651331476867,0.0198939330875873,0.013629533117637,1,3,"Terms that identify or refer to specific elements within the text, such as research components (""trial"", ""experiment""), technical outcomes (""dysfunction"", ""reduction"", ""observed phenotypes""), code elements (""method"", ""returns"", ""above""), or document references (""previously"", ""problem 6"")."
88872,0.0058387671597301,0.0214033648371696,0.0136210659984499,1,2,"Common grammatical function words (prepositions, conjunctions) and punctuation that connect parts of sentences across various technical and non-technical contexts."
51121,0.0125848641619086,0.0146498652175068,0.0136173646897077,3,2,"Syntactic elements and technical terms that serve as critical junction points in programming code, technical documentation, or academic text."
80326,0.0206656772643327,0.0065667610615491,0.0136162191629409,5,1,"Common English function words (prepositions and articles like ""to,"" ""of,"" ""a,"" ""the,"" ""with,"" ""about,"" ""in,"" ""for,"" ""your,"" ""are"") that connect content words in sentences."
118800,0.0038865390233695,0.0233420580625534,0.0136142985429614,1,3,"Tokens indicating equal proportions, balanced ratios, or symmetrical relationships between quantities or entities."
33854,0.0034506490919739,0.0237771905958652,0.0136139198439195,1,3,"Technical or domain-specific terms that serve as key descriptors within their specific contexts, such as ""data"" in data systems, ""immunity"" in biology, ""automotive"" in transportation, or ""game objects"" in software development. Often these are nouns or noun phrases that represent core concepts being discussed in technical or specialized text."
15358,0.0041001494973897,0.0231169648468494,0.0136085571721196,1,3,"Transitional phrases or connecting words that link ideas in argumentative or explanatory text, often appearing in the middle of sentences or between clauses to advance or qualify an argument."
105781,0.0132948625832796,0.0138924652710556,0.0135936639271676,3,2,"Programming syntax elements, variable names, and container-related terminology in technical code and documentation contexts."
102714,0.0214867256581783,0.0056729628704488,0.0135798442643135,3,1,"Technical terminology and descriptions related to artificial intelligence, machine learning, and quantum computing applications, particularly focusing on their development, capabilities, and relationships to one another."
69748,0.0050585228018462,0.0220989882946014,0.0135787555482238,1,3,"HTML hyperlink contents and surrounding markup, particularly app names, platform specifications, and publication dates on software company websites."
114536,0.0121646467596292,0.0149919753894209,0.0135783110745251,3,2,"Words or phrases that indicate beneficial solutions, functional purposes, or transition points in text, often appearing before punctuation or in technical contexts."
20437,0.019476318731904,0.0076799648813903,0.0135781418066471,3,1,"Special delimiter symbols that separate different sections in technical documentation, code files, or structured text documents."
67860,0.0064141829498112,0.0207413621246814,0.0135777725372463,1,3,"Abstract nouns that qualify or specify a particular attribute, property, or aspect of something in technical or formal contexts."
53115,0.0124850692227482,0.0146575774997472,0.0135713233612477,3,2,The <bos> token marks the beginning of a sequence or document across various text formats and content types.
50874,0.020805325359106,0.0063271233811974,0.0135662243701517,4,1,"Object references in code that access service objects, clients, or interfaces to perform operations like data retrieval or API requests."
91196,0.0041890973225235,0.0229418314993381,0.0135654644109308,1,3,"Technical or legal terms appearing at the end of phrases that specify conditions, attributes, or statuses in formal documents, especially legal texts, technical specifications, or system configurations. These often include qualifiers like ""conditions"", ""form"", ""compromise"", ""mode"", ""readonly"", ""facility"", ""status"" or modifiers like ""only"", ""where"", ""reduced"", ""weak"", ""partial""."
53245,0.0070427083410322,0.0200735069811344,0.0135581076610833,2,3,"Punctuation or closing symbols that mark the end of content sections, phrases, or structural elements in formatted documents."
106170,0.0153536051511764,0.0117612248286604,0.0135574149899184,4,2,"Whitespace tokens in formatted text, particularly in multiple-choice questions between option labels and content, or surrounding punctuation marks."
54181,0.0062947906553745,0.0208188146352767,0.0135568026453256,1,2,"Space token that appears between numbers, often in contexts like dates, statistical values with confidence intervals, scientific notations, page references, or year mentions."
17369,0.0072865323163568,0.0198253821581602,0.0135559572372585,1,2,"Technical delimiters or connectors in specialized text such as code, scientific documentation, or formal citations."
63336,0.0054702060297131,0.0216387156397104,0.0135544608347117,1,2,"Closing curly brace that ends a data structure or class definition in programming code, often appearing at the end of struct, class, or object definitions in various programming languages."
70982,0.0076790498569607,0.0194124057888984,0.0135457278229296,2,2,"Function calls, method invocations, and structural syntax elements in programming code, particularly at points where components are connected or defined."
71619,0.0058583859354257,0.021210178732872,0.0135342823341488,1,2,"Words describing various types of problems, obstacles, limitations, or negative circumstances that explain why something was delayed, canceled, rejected, or unsuccessful."
64055,0.0049976329319179,0.0220336392521858,0.0135156360920518,1,3,"Verbs and phrases related to communication, information processing, or expressing thoughts/desires, often followed by or related to what someone wants, needs, discovers, or shares."
25163,0.007406183052808,0.0196250677108764,0.0135156253818422,2,3,"Programming language keywords, operators, and method names that are part of syntax structure in code-related contexts, often appearing in pairs or as part of a specific programming construct."
56277,0.0203862227499485,0.0066433157771825,0.0135147692635655,2,1,"Phrases describing how images are displayed, organized, owned, or used within digital or print content, often appearing near references to photographs or visual media."
34850,0.0041039353236556,0.0229098964482545,0.013506915885955,1,2,"Punctuation marks and structural elements that define content boundaries, especially periods at sentence endings and formatting elements in structured text like code."
8540,0.0120723973959684,0.0149404760450124,0.0135064367204904,3,2,"Technical, academic, or metadata terms that appear in structured documents like research papers, technical documentation, or categorical listings."
107294,0.0119794830679893,0.0150255803018808,0.013502531684935,3,2,"Technical terms or conditional statements that connect conceptual relationships, often appearing in scientific or academic text that describes models, methods, processes, or mathematical relationships."
33616,0.0204979591071605,0.0064907087944447,0.0134943339508026,5,1,"Technical terms, variable names, and object properties in scientific papers and code, often appearing in mathematical notation or programming contexts."
12286,0.0109011502936482,0.0160796791315078,0.013490414712578,2,2,"Time-related terminology used to describe duration, periods, or timescales of processes, especially in scientific contexts."
92269,0.0048624449409544,0.0221050009131431,0.0134837229270488,1,3,"Modal constructions expressing hypothetical or conditional future actions, often using auxiliary verbs like ""will"", ""would"", ""could"" combined with main verbs, sometimes followed by sentence-final periods."
65764,0.0209018141031265,0.0060607190243899,0.0134812665637582,5,1,"Tokens referring to interpersonal interactions, particularly in collaborative activities or challenges between people (often parent-child), including personal pronouns and phrases indicating joint participation."
86675,0.0211745873093605,0.0057868645526468,0.0134807259310036,5,1,"Technical terms, variable names, parameters, or symbols in programming code, scientific documentation, or technical specifications."
31120,0.0058958418667316,0.0210624784231185,0.0134791601449251,1,3,"Specific attributes, properties, capabilities, or functional elements within technical or scientific text contexts, often related to programming, chemistry, biology, or physics descriptions."
114421,0.0040692836046218,0.022864120081067,0.0134667018428444,1,3,"Legal and procedural terminology in text, particularly words that refer to legal documents, proceedings, or entities (e.g., ""the case"", ""judicial"", ""criminal proceedings"", ""motion"", ""felony"", ""judgment"", ""claims"") in legal or technical contexts."
108111,0.0038138048257678,0.0231153070926666,0.0134645559592172,1,3,"Whitespace tokens that appear at formatting boundaries between text segments, often marking transitions between content sections, citations, or code blocks."
114340,0.008596028201282,0.0183170437812805,0.0134565359912812,2,3,"Variables, parameters, or other elements in mathematical formulas, code snippets, database queries, or academic references - typically appearing in technical documentation, scholarly papers, or programming contexts."
128649,0.0099033908918499,0.0170034207403659,0.0134534058161079,2,2,"Academic or scientific terminology appearing in research papers, typically representing specific fields of study, diseases, theories, or technical concepts, often preceding citations or reference markers."
47614,0.0047699995338916,0.0221307296305894,0.0134503645822405,1,1,"Scientific or technical terms in academic texts, including anatomical structures (cornea, peyer's patch), biological components (DNA, serotonergic, apoptosis), geographical locations (South America, New Zealand), seasonal terms (spring, winter, summer), and specialized scientific techniques or structures (electron, imaging, hippocampal, composite)."
81966,0.0197437889873981,0.0071452376432716,0.0134445133153349,4,1,"Special syntax in programming code including: assignment operators (=), parameter defaults (*=0), empty constructors and initializers (init() {}), Boolean type annotations, curly braces for code blocks, dummy parameters for function references, and comment patterns (especially ""// Ignore"" for exception handling)."
104096,0.0101188421249389,0.0167661309242248,0.0134424865245819,1,1,Word fragments or short prefixes that form part of technical terminology across different domains.
83206,0.0050355289131402,0.0218429192900657,0.013439224101603,1,3,"Python class method code, particularly using ""self"" as the first parameter in method definitions, often in command-related methods or class initialization contexts with object attribute assignments."
